,date_of_enquiry,departure,destination,flight_date,flight_time,arrival_time,airline,layovers,flight_duration,price
250,2023-12-15,Atena,Cluj,2024-01-04,15:20,20:55,AF,1,335,216
251,2023-12-15,Atena,Cluj,2024-01-05,16:00,20:40,AF,1,280,159
252,2023-12-15,Cluj,Zurich,2023-12-20,06:15,08:45,AF,1,210,244
253,2023-12-15,Cluj,Zurich,2023-12-21,06:15,08:45,AF,1,210,244
254,2023-12-15,Cluj,Zurich,2023-12-22,06:15,08:45,AF,1,210,244
255,2023-12-15,Cluj,Zurich,2023-12-23,06:15,08:45,AF,1,210,244
256,2023-12-15,Cluj,Zurich,2023-12-26,14:20,21:45,AF,1,505,182
257,2023-12-15,Zurich,Cluj,2023-12-26,09:25,13:40,AF,1,195,642
258,2023-12-15,Cluj,Zurich,2023-12-27,18:30,22:00,AF,1,270,245
259,2023-12-15,Zurich,Cluj,2023-12-27,12:35,17:50,AF,1,255,217
260,2023-12-15,Cluj,Zurich,2023-12-28,14:20,21:55,AF,1,515,200
261,2023-12-15,Zurich,Cluj,2023-12-28,09:25,13:40,AF,1,195,193
262,2023-12-15,Cluj,Zurich,2023-12-29,18:30,22:00,AF,1,270,343
263,2023-12-15,Zurich,Cluj,2023-12-29,09:25,13:40,AF,1,195,210
264,2023-12-15,Cluj,Zurich,2023-12-30,14:20,21:55,AF,1,515,234
265,2023-12-15,Zurich,Cluj,2023-12-30,09:25,13:40,AF,1,195,159
266,2023-12-15,Zurich,Cluj,2024-01-02,09:25,13:40,AF,1,195,204
267,2023-12-15,Zurich,Cluj,2024-01-03,19:15,00:50,AF,1,275,160
268,2023-12-15,Zurich,Cluj,2024-01-04,07:10,13:40,AF,1,330,160
269,2023-12-15,Zurich,Cluj,2024-01-05,19:15,00:50,AF,1,275,147
270,2023-12-15,Cluj,Oslo,2023-12-20,13:55,19:00,AF,1,365,203
271,2023-12-15,Cluj,Oslo,2023-12-21,06:15,10:40,AF,1,325,204
272,2023-12-15,Cluj,Oslo,2023-12-22,06:15,10:40,AF,1,325,204
273,2023-12-15,Cluj,Oslo,2023-12-23,06:15,10:40,AF,1,325,401
274,2023-12-15,Cluj,Oslo,2023-12-26,19:50,10:10,AF,1,920,172
275,2023-12-15,Oslo,Cluj,2023-12-26,18:00,00:45,AF,1,345,217
276,2023-12-15,Cluj,Oslo,2023-12-27,10:45,15:55,AF,1,370,418
277,2023-12-15,Oslo,Cluj,2023-12-27,10:45,19:10,AF,1,445,173
278,2023-12-15,Cluj,Oslo,2023-12-28,18:30,10:00,AF,1,990,148
279,2023-12-15,Oslo,Cluj,2023-12-28,18:00,00:45,AF,1,345,193
280,2023-12-15,Cluj,Oslo,2023-12-29,17:55,09:50,AF,1,1015,171
281,2023-12-15,Oslo,Cluj,2023-12-29,10:40,17:20,AF,1,340,160
282,2023-12-15,Cluj,Oslo,2023-12-30,06:20,16:50,AF,1,690,233
283,2023-12-15,Oslo,Cluj,2023-12-30,10:40,17:20,AF,1,340,160
284,2023-12-15,Oslo,Cluj,2024-01-02,18:00,00:45,AF,1,345,327
285,2023-12-15,Oslo,Cluj,2024-01-03,18:45,00:50,AF,1,305,288
286,2023-12-15,Oslo,Cluj,2024-01-04,14:35,00:20,AF,1,525,48
287,2023-12-15,Oslo,Cluj,2024-01-05,09:40,19:05,AF,1,505,66
288,2023-12-15,Cluj,Copenhaga,2023-12-20,08:40,13:15,AF,1,335,161
289,2023-12-15,Cluj,Copenhaga,2023-12-21,14:20,17:40,AF,1,260,204
290,2023-12-15,Cluj,Copenhaga,2023-12-22,14:20,17:40,AF,1,260,204
291,2023-12-15,Cluj,Copenhaga,2023-12-23,14:20,17:40,AF,1,260,204
292,2023-12-15,Cluj,Copenhaga,2023-12-26,20:25,08:20,AF,1,775,118
293,2023-12-15,Copenhaga,Cluj,2023-12-26,13:45,21:50,AF,1,425,171
294,2023-12-15,Cluj,Copenhaga,2023-12-27,08:40,13:15,AF,1,335,214
295,2023-12-15,Copenhaga,Cluj,2023-12-27,13:45,20:40,AF,1,355,151
296,2023-12-15,Cluj,Copenhaga,2023-12-28,14:20,17:40,AF,1,260,388
297,2023-12-15,Copenhaga,Cluj,2023-12-28,13:45,20:40,AF,1,355,139
298,2023-12-15,Cluj,Copenhaga,2023-12-29,14:20,17:40,AF,1,260,241
299,2023-12-15,Copenhaga,Cluj,2023-12-29,10:25,17:20,AF,1,355,183
300,2023-12-15,Cluj,Copenhaga,2023-12-30,14:20,17:40,AF,1,260,632
